#رقم,مشكول,صنف,أصل,جنس,عدد
1030,تَاسِعٌ,فاعل,تَسَعَ,مذكر,مفرد
1031,تَوَاسِعٌ,فاعل,تَسَعَ,,جمع
217,مُتْعِبٌ,فاعل,أَتْعَبَ,مذكر,مفرد
4575,تَاعِسٌ,فاعل,تَعَسَ,مذكر,مفرد
4576,تَافِلٌ,فاعل,تَفَلَ,مذكر,مفرد
172,تَافِهٌ,فاعل,تَفُهَ,مذكر,مفرد
173,تَوَافِهُ,فاعل,تَفُهَ,,جمع
174,تُفََّاهٌ,فاعل,تَفُهَ,,جمع
175,تَفَهَةٌ,فاعل,تَفُهَ,,جمع
220,مُتْقِنٌ,فاعل,أَتْقَنَ,مذكر,مفرد
221,أَوَاثِمٌ,فاعل,أَثِمَ,,جمع
5666,مُتَكْتِكٌ,فاعل,تَكْتَكَ,مذكر,مفرد
4577,تَالِعٌ,فاعل,تَلَعَ,مذكر,مفرد
5183,مُتَتَالِعٌ,فاعل,تَتَالَعَ,مذكر,مفرد
222,مُتْلِفٌ,فاعل,أَتْلَفَ,مذكر,مفرد
5725,مُتَلْفِزٌ,فاعل,تَلْفَزَ,مذكر,مفرد
5729,مُتَلْفِنٌ,فاعل,تَلْفَنَ,مذكر,مفرد
5185,مُتَتَلْمِذٌ,فاعل,تَتَلْمَذَ,مذكر,مفرد
5736,مُتَلْمِذٌ,فاعل,تَلْمَذَ,مذكر,مفرد
1134,تَالِي,فاعل,تلا,مذكر,مفرد
1135,تُلَاةٌ,فاعل,تلا,,جمع
1136,تَوَالِي,فاعل,تلا,,جمع
1163,مُتَمْتِمٌ,فاعل,تَمْتَمَ,مذكر,مفرد
4578,تَامِرٌ,فاعل,تَمَرَ,مذكر,مفرد
1151,تَامٌّ,فاعل,تَمَّ,مذكر,مفرد
1152,تُوََّامٌ,فاعل,تَوِمَ,,جمع
1153,تُمََّامٌ,فاعل,تَمَّ,,جمع
1154,تَمَمَةٌ,فاعل,تَمَّ,,جمع
1172,مُتَمِّمٌ,فاعل,تَمَّمَ,مذكر,مفرد
223,مُتَّهِمٌ,فاعل,اِتَّهَمَ,مذكر,مفرد
903,تَائِبٌ,فاعل,تَابَ,مذكر,مفرد
904,تَوَائِبٌ,فاعل,تَابَ,,جمع
905,تُوََّابٌ,فاعل,تَابَ,,جمع
5186,مُتَتَوِّجٌ,فاعل,تَتَوَّجَ,مذكر,مفرد
5893,مُتَوِّجٌ,فاعل,تَوَّجَ,مذكر,مفرد
5187,مُتَتَوِّقٌ,فاعل,تَتَوَّقَ,مذكر,مفرد
924,تَائِهٌ,فاعل,تَاهَ,مذكر,مفرد
925,تَوَائِهٌ,فاعل,تَاهَ,,جمع
926,تُيََّاهٌ,فاعل,تَاهَ,,جمع
5927,مُتَيِّهٌ,فاعل,تَيَّهَ,مذكر,مفرد
45,مُتَثَائِبٌ,فاعل,تَثَاءَبَ,مذكر,مفرد
1237,ثَائِرٌ,فاعل,ثَارَ,مذكر,مفرد
1238,ثَوَائِرُ,فاعل,ثَارَ,,جمع
1239,ثُوََّارٌ,فاعل,ثَارَ,,جمع
1240,ثَوَرَةٌ,فاعل,ثَارَ,,جمع
1241,ثَابِتٌ,فاعل,ثَبَتَ,مذكر,مفرد
1242,ثَوَامِرٌ,فاعل,ثَمَرَ,,جمع
1243,ثُبََّاتٌ,فاعل,ثَبَتَ,,جمع
1244,ثَبَتَةٌ,فاعل,ثَبَتَ,,جمع
4480,مُثَبِّتٌ,فاعل,ثَبَّتَ,مذكر,مفرد
5188,مُتَثَبِّتٌ,فاعل,تَثَبَّتَ,مذكر,مفرد
1236,مُثَابِرٌ,فاعل,ثَابَرَ,مذكر,مفرد
4579,ثَابِرٌ,فاعل,ثَبَرَ,مذكر,مفرد
1245,مُثَبِّطٌ,فاعل,ثَبَّطَ,مذكر,مفرد
4580,ثَابِطٌ,فاعل,ثَبَطَ,مذكر,مفرد
4581,ثَارِبٌ,فاعل,ثَرَبَ,مذكر,مفرد
171,ثَرْثَارٌ,فاعل,ثَرْثَرَ,مذكر,مفرد
5929,مُثَرْثِرٌ,فاعل,ثَرْثَرَ,مذكر,مفرد
4582,ثَارِدٌ,فاعل,ثَرَدَ,مذكر,مفرد
228,مُثْرِي,فاعل,أَثْرَى,مذكر,مفرد
1246,ثَاقِبٌ,فاعل,ثَقِبَ,مذكر,مفرد
1247,ثَوَاقِبٌ,فاعل,ثَقِبَ,,جمع
6650,مُنْثَقِبٌ,فاعل,اِنْثَقَبَ,مذكر,مفرد
1248,مُثَقِّفٌ,فاعل,ثَقَّفَ,مذكر,مفرد
4583,ثَاقِفٌ,فاعل,ثَقَفَ,مذكر,مفرد
5189,مُتَثَقِّفٌ,فاعل,تَثَقَّفَ,مذكر,مفرد
952,مُتَثَاقِلٌ,فاعل,تَثَاقَلَ,مذكر,مفرد
6176,مُسْتَثْقِلٌ,فاعل,اِسْتَثْقَلَ,مذكر,مفرد
41,ثَاكِلٌ,فاعل,ثَكِلَ,مذكر,مفرد
42,ثَوَاكِلُ,فاعل,ثَكِلَ,,جمع
43,ثُكََّالٌ,فاعل,ثَكِلَ,,جمع
44,ثَكَلَةٌ,فاعل,ثَكِلَ,,جمع
4584,ثَالِبٌ,فاعل,ثَلَبَ,مذكر,مفرد
1249,ثَالِثٌ,فاعل,ثَلَثَ,مذكر,مفرد
1250,ثَوَالِثٌ,فاعل,ثَلَثَ,,جمع
5930,مُثْلِثٌ,فاعل,أَثْلَثَ,مذكر,مفرد
229,مُثْلِجٌ,فاعل,أَثْلَجَ,مذكر,مفرد
1251,مُثَلِّجٌ,فاعل,ثَلَّجَ,مذكر,مفرد
4585,ثَالِجٌ,فاعل,ثَلَجَ,مذكر,مفرد
5190,مُتَثَلِّجٌ,فاعل,تَثَلَّجَ,مذكر,مفرد
234,مُثْمِرٌ,فاعل,أَثْمَرَ,مذكر,مفرد
357,مُسْتَثْمِرٌ,فاعل,اِسْتَثْمَرَ,مذكر,مفرد
1252,ثَامِرٌ,فاعل,ثَمَرَ,مذكر,مفرد
1253,ثَوَانِي,فاعل,ثَنَى,,جمع
4586,ثَامِلٌ,فاعل,ثَمَلَ,مذكر,مفرد
1254,مُثَمِّنٌ,فاعل,ثَمَّنَ,مذكر,مفرد
1255,وَاحد,فاعل,وَحَدَ,مذكر,مفرد
1256,رَابع,فاعل,رَبَعَ,مذكر,مفرد
1257,رَوَابِعٌ,فاعل,رَبَعَ,,جمع
1258,خَامس,فاعل,خَمَسَ,مذكر,مفرد
1259,خَوَامِسٌ,فاعل,,,جمع
1260,سَادس,فاعل,,مذكر,مفرد
1261,سَوَادِسٌ,فاعل,,,جمع
1262,سَابع,فاعل,,مذكر,مفرد
1263,سَوَابِعٌ,فاعل,,,جمع
1264,ثَامِنٌ,فاعل,ثَمَنَ,مذكر,مفرد
1265,ثَوَامِنٌ,فاعل,,,جمع
5928,مُثَامِنٌ,فاعل,ثَامَنَ,مذكر,مفرد
1266,ثَانِي,فاعل,ثَنَى,مذكر,مفرد
1267,ثُنَاةٌ,فاعل,,,جمع
1268,ثَوَانِي,فاعل,,,جمع
226,مُثِيرٌ,فاعل,أَثَارَ,مذكر,مفرد
356,مُسْتَثِيرٌ,فاعل,اِسْتَثَارَ,مذكر,مفرد
5931,مُثَوِّرٌ,فاعل,ثَوَّرَ,مذكر,مفرد
4587,جَابِذٌ,فاعل,جَبَذَ,مذكر,مفرد
1279,مُجَبِّرٌ,فاعل,جَبَّرَ,مذكر,مفرد
1290,جَابِرٌ,فاعل,جَبَرَ,مذكر,مفرد
1291,جَوَابِرٌ,فاعل,,,جمع
1292,جُبََّارٌ,فاعل,,,جمع
1293,جَبَرَةٌ,فاعل,,,جمع
4511,مُجْبِرٌ,فاعل,أَجْبَرَ,مذكر,مفرد
5199,مُتَجَبِّرٌ,فاعل,تَجَبَّرَ,مذكر,مفرد
6651,مُنْجَبِرٌ,فاعل,اِنْجَبَرَ,مذكر,مفرد
5938,مُجَبِّسٌ,فاعل,جَبَّسَ,مذكر,مفرد
4588,جَابِلٌ,فاعل,جَبَلَ,مذكر,مفرد
5200,مُتَجَبِّنٌ,فاعل,تَجَبَّنَ,مذكر,مفرد
4589,جَابِهٌ,فاعل,جَبَهَ,مذكر,مفرد
5932,مُجَابِهٌ,فاعل,جَابَهَ,مذكر,مفرد
1294,جَابِي,فاعل,جَبَى,مذكر,مفرد
1295,جُبَاةٌ,فاعل,,,جمع
1296,جَوَابِي,فاعل,,,جمع
1299,جَاثِمٌ,فاعل,جَثَمَ,مذكر,مفرد
1300,جُثَّمٌ,فاعل,,,جمع
1301,جَوَاثِمٌ,فاعل,,,جمع
1302,جُثََّامٌ,فاعل,,,جمع
1303,جَثَمَةٌ,فاعل,,,جمع
1297,جَاثِي,فاعل,جَثَا,مذكر,مفرد
1298,جُثَاةٌ,فاعل,,,جمع
1304,جَاحِدٌ,فاعل,جَحَدَ,مذكر,مفرد
1305,جَوَاحِدٌ,فاعل,,,جمع
1306,جُحََّادٌ,فاعل,,,جمع
1307,جَحَدَةٌ,فاعل,,,جمع
1308,جَاحِظٌ,فاعل,جَحَظَ,مذكر,مفرد
1309,جَوَاحِظٌ,فاعل,,,جمع
1310,جُحََّاظٌ,فاعل,,,جمع
1311,جَحَظَةٌ,فاعل,,,جمع
240,مُجْحِفٌ,فاعل,أَجْحَفَ,مذكر,مفرد
231,مُجْدِبٌ,فاعل,أَجْدَبَ,مذكر,مفرد
232,أُثََّامٌ,فاعل,,,جمع
233,أَثَمَةٌ,فاعل,,,جمع
956,مُتَجَدِّدٌ,فاعل,تَجَدَّدَ,مذكر,مفرد
1312,جَادٌّ,فاعل,جَدَّ,مذكر,مفرد
1313,جُوََّادٌ,فاعل,,,جمع
1314,جُدََّادٌ,فاعل,,,جمع
1315,جَدَدَةٌ,فاعل,,,جمع
1317,مُجَدِّدٌ,فاعل,جَدَّدَ,مذكر,مفرد
6177,مُسْتَجِدٌّ,فاعل,اِسْتَجْدَّ,مذكر,مفرد
4590,جَادِرٌ,فاعل,جَدَرَ,مذكر,مفرد
4591,جَادِعٌ,فاعل,جَدَعَ,مذكر,مفرد
4592,جَادِفٌ,فاعل,جَدَفَ,مذكر,مفرد
5946,مُجَدِّفٌ,فاعل,جَدَّفَ,مذكر,مفرد
1274,مُجَادِلٌ,فاعل,جَادَلَ,مذكر,مفرد
4593,جَادِلٌ,فاعل,جَدَلَ,مذكر,مفرد
5191,مُتَجَادِلٌ,فاعل,تَجَادَلَ,مذكر,مفرد
359,مُسْتَجْدِي,فاعل,اِسْتَجْدَى,مذكر,مفرد
5947,مُجَدْوِلٌ,فاعل,جَدْوَلَ,مذكر,مفرد
668,مُنْجَذِبٌ,فاعل,اِنْجَذَبَ,مذكر,مفرد
1318,جَاذِبٌ,فاعل,جَذَبَ,مذكر,مفرد
1319,جَوَارِفٌ,فاعل,,,جمع
1320,جَوَاذِبٌ,فاعل,,,جمع
1321,جُذََّابٌ,فاعل,,,جمع
1322,جَذَبَةٌ,فاعل,,,جمع
5192,مُتَجَاذِبٌ,فاعل,تَجَاذَبَ,مذكر,مفرد
5939,مُجْتَذِبٌ,فاعل,اِجْتَذَبَ,مذكر,مفرد
4594,جَاذِعٌ,فاعل,جَذَعَ,مذكر,مفرد
4595,جَاذِفٌ,فاعل,جَذَفَ,مذكر,مفرد
5201,مُتَجَذِّفٌ,فاعل,تَجَذَّفَ,مذكر,مفرد
1323,مُجَرِّبٌ,فاعل,جَرَّبَ,مذكر,مفرد
5948,مُجَرْجِرٌ,فاعل,جَرْجَرَ,مذكر,مفرد
1324,جَارِحٌ,فاعل,جَرَحَ,مذكر,مفرد
1325,جَوَارِحٌ,فاعل,,,جمع
1326,جُرََّاحٌ,فاعل,,,جمع
1327,جَرَحَةٌ,فاعل,,,جمع
5949,مُجَرِّحٌ,فاعل,جَرَّحَ,مذكر,مفرد
951,مُتَجَرِّدٌ,فاعل,تَجَرَّدَ,مذكر,مفرد
4596,جَارِدٌ,فاعل,جَرَدَ,مذكر,مفرد
239,مُجْتَرٌّ,فاعل,اِجْتَرَّ,مذكر,مفرد
5950,مُجَرِّرٌ,فاعل,جَرَّرَ,مذكر,مفرد
4597,جَارِزٌ,فاعل,جَرَزَ,مذكر,مفرد
4598,جَارِسٌ,فاعل,جَرَسَ,مذكر,مفرد
5951,مُجْرِسٌ,فاعل,أَجْرَسَ,مذكر,مفرد
4599,جَارِعٌ,فاعل,جَرَعَ,مذكر,مفرد
5203,مُتَجَرِّعٌ,فاعل,تَجَرَّعَ,مذكر,مفرد
5940,مُجْتَرِعٌ,فاعل,اِجْتَرَعَ,مذكر,مفرد
1328,جَارِفٌ,فاعل,جَرَفَ,مذكر,مفرد
1329,جَوَاسِرٌ,فاعل,,,جمع
1330,جُرََّافٌ,فاعل,,,جمع
1331,جَرَفَةٌ,فاعل,,,جمع
5941,مُجْتَرِفٌ,فاعل,اِجْتَرَفَ,مذكر,مفرد
6654,مُنْجَرِفٌ,فاعل,اِنْجَرَفَ,مذكر,مفرد
243,مُجْرِمٌ,فاعل,أَجْرَمَ,مذكر,مفرد
4600,جَارِمٌ,فاعل,جَرَمَ,مذكر,مفرد
1332,جَارِي,فاعل,جَرَى,مذكر,مفرد
1333,جَوَارِي,فاعل,,,جمع
4484,مُجَزِّئٌ,فاعل,جَزَّئَ,مذكر,مفرد
4601,جَازِرٌ,فاعل,جَزَرَ,مذكر,مفرد
1269,مُجَازِفٌ,فاعل,جَازَفَ,مذكر,مفرد
4602,جَازِفٌ,فاعل,جَزَفَ,مذكر,مفرد
1334,جَازِمٌ,فاعل,جَزَمَ,مذكر,مفرد
1335,جَوَازِمُ,فاعل,,,جمع
1336,جُزََّامٌ,فاعل,,,جمع
1337,جَزَمَةٌ,فاعل,,,جمع
962,مُتَجَسِّدٌ,فاعل,تَجَسَّدَ,مذكر,مفرد
4603,جَاسِدٌ,فاعل,جَسَدَ,مذكر,مفرد
5952,مُجْسِدٌ,فاعل,أَجْسَدَ,مذكر,مفرد
1338,جَاسِرٌ,فاعل,جَسَرَ,مذكر,مفرد
5193,مُتَجَاسِرٌ,فاعل,تَجَاسَرَ,مذكر,مفرد
5204,مُتَجَسِّسٌ,فاعل,تَجَسَّسَ,مذكر,مفرد
5205,مُتَجَسِّمٌ,فاعل,تَجَسَّمَ,مذكر,مفرد
5953,مُجَسِّمٌ,فاعل,جَسَّمَ,مذكر,مفرد
5206,مُتَجَشِّمٌ,فاعل,تَجَشَّمَ,مذكر,مفرد
5954,مُجَصِّصٌ,فاعل,جَصَّصَ,مذكر,مفرد
4604,جَاعِبٌ,فاعل,جَعَبَ,مذكر,مفرد
963,مُتَجَعِّدٌ,فاعل,تَجَعَّدَ,مذكر,مفرد
4605,جَاعِلٌ,فاعل,جَعَلَ,مذكر,مفرد
4606,جَافِرٌ,فاعل,جَفَرَ,مذكر,مفرد
1342,جَافٌّ,فاعل,جَفَّ,مذكر,مفرد
1343,جُوََّافٌ,فاعل,,,جمع
1344,جُفََّافٌ,فاعل,,,جمع
1345,جَفَفَةٌ,فاعل,,,جمع
5207,مُتَجَفِّفٌ,فاعل,تَجَفَّفَ,مذكر,مفرد
244,مُجْفِلٌ,فاعل,أَجَفَلَ,مذكر,مفرد
1339,جَافِلٌ,فاعل,جَفَلَ,مذكر,مفرد
1340,جُسََّارٌ,فاعل,,,جمع
1341,جَسَرَةٌ,فاعل,,,جمع
4607,جَافِنٌ,فاعل,جَفَنَ,مذكر,مفرد
1346,جَافِي,فاعل,جَفَا,مذكر,مفرد
1347,جُفَاةٌ,فاعل,,,جمع
1348,جَوَافِي,فاعل,,,جمع
4608,جَالِبٌ,فاعل,جَلَبَ,مذكر,مفرد
5942,مُجْتَلِبٌ,فاعل,اِجْتَلَبَ,مذكر,مفرد
5955,مُجْلِبٌ,فاعل,أَجْلَبَ,مذكر,مفرد
6178,مُسْتَجْلِبٌ,فاعل,اِسْتَجْلَبَ,مذكر,مفرد
6656,مُنْجَلِبٌ,فاعل,اِنْجَلَبَ,مذكر,مفرد
5208,مُتَجَلْبِبٌ,فاعل,تَجَلْبَبَ,مذكر,مفرد
5956,مُجَلْبِبٌ,فاعل,جَلْبَبَ,مذكر,مفرد
1351,مُجَلْجِلٌ,فاعل,جَلْجَلَ,مذكر,مفرد
4609,جَالِخٌ,فاعل,جَلَخَ,مذكر,مفرد
1352,مُجَلِّدٌ,فاعل,جَلَّدَ,مذكر,مفرد
4610,جَالِدٌ,فاعل,جَلَدَ,مذكر,مفرد
5209,مُتَجَلِّدٌ,فاعل,تَجَلَّدَ,مذكر,مفرد
1353,جَالِسٌ,فاعل,جَلَسَ,مذكر,مفرد
1354,جُلُوسٌ,فاعل,,,جمع
1355,جُلاَّسٌ,فاعل,,,جمع
1356,جَوَالِسٌ,فاعل,,,جمع
1357,جَلَسَةٌ,فاعل,,,جمع
5194,مُتَجَالِسٌ,فاعل,تَجَالَسَ,مذكر,مفرد
5933,مُجَالِسٌ,فاعل,جَالَسَ,مذكر,مفرد
5957,مُجْلِسٌ,فاعل,أَجْلَسَ,مذكر,مفرد
5958,مُجْلِسٌ,فاعل,أَجْلَسَ,مذكر,مفرد
4611,جَالِفٌ,فاعل,جَلَفَ,مذكر,مفرد
669,مُنْجَلِي,فاعل,اِنْجَلَى,مذكر,مفرد
964,مُتَجَلِّي,فاعل,تَجَلَّى,مذكر,مفرد
1358,مُجَلِّي,فاعل,جَلَّى,مذكر,مفرد
1349,جَامِحٌ,فاعل,جَمَحَ,مذكر,مفرد
1350,جَوَافِلٌ,فاعل,,,جمع
167,جَامِدٌ,فاعل,,مذكر,مفرد
168,جَوَامِدُ,فاعل,,,جمع
169,جُمََّادٌ,فاعل,,,جمع
170,جَمَدَةٌ,فاعل,,,جمع
965,مُتَجَمِّدٌ,فاعل,تَجَمَّدَ,مذكر,مفرد
1361,مُجَمِّدٌ,فاعل,جَمَّدَ,مذكر,مفرد
4612,جَامِرٌ,فاعل,جَمَرَ,مذكر,مفرد
246,مُجْمِعٌ,فاعل,أَجَمَعَ,مذكر,مفرد
966,مُتَجَمِّعٌ,فاعل,تَجَمَّعَ,مذكر,مفرد
1362,جَامِعٌ,فاعل,جَمَعَ,مذكر,مفرد
1363,جَوَامِعُ,فاعل,,,جمع
1364,جُمََّاعٌ,فاعل,,,جمع
1365,جَمَعَةٌ,فاعل,,,جمع
5934,مُجَامِعٌ,فاعل,جَامَعَ,مذكر,مفرد
5943,مُجْتَمِعٌ,فاعل,اِجْتَمَعَ,مذكر,مفرد
6179,مُسْتَجْمِعٌ,فاعل,اِسْتَجْمَعَ,مذكر,مفرد
1284,مُجَامِلٌ,فاعل,جَامَلَ,مذكر,مفرد
4613,جَامِلٌ,فاعل,جَمَلَ,مذكر,مفرد
5210,مُتَجَمِّلٌ,فاعل,تَجَمَّلَ,مذكر,مفرد
5959,مُجْمِلٌ,فاعل,أَجْمَلَ,مذكر,مفرد
6180,مُسْتَجْمِلٌ,فاعل,اِسْتَجْمَلَ,مذكر,مفرد
5211,مُتَجَمْهِرٌ,فاعل,تَجَمْهَرَ,مذكر,مفرد
5960,مُجَمْهِرٌ,فاعل,جَمْهَرَ,مذكر,مفرد
1285,مُجَانِبٌ,فاعل,جَانَبَ,مذكر,مفرد
1368,مُجَنِّبٌ,فاعل,جَنَّبَ,مذكر,مفرد
1369,جَهَدَةٌ,فاعل,,,جمع
1370,جَوَانِحُ,فاعل,,,جمع
1371,جُنََّاحٌ,فاعل,,,جمع
1372,جَنَحَةٌ,فاعل,,,جمع
4614,جَانِبٌ,فاعل,جَنَبَ,مذكر,مفرد
5195,مُتَجَانِبٌ,فاعل,تَجَانَبَ,مذكر,مفرد
5212,مُتَجَنِّبٌ,فاعل,تَجَنَّبَ,مذكر,مفرد
5944,مُجْتَنِبٌ,فاعل,اِجْتَنَبَ,مذكر,مفرد
1359,جَانِحٌ,فاعل,جَنَحَ,مذكر,مفرد
1360,جَوَامِحُ,فاعل,,,جمع
5961,مُجْنِحٌ,فاعل,أَجْنَحَ,مذكر,مفرد
4485,مُجَنِّدٌ,فاعل,جَنَّدَ,مذكر,مفرد
5213,مُتَجَنِّدٌ,فاعل,تَجَنَّدَ,مذكر,مفرد
5962,مُجَنْدِلٌ,فاعل,جَنْدَلَ,مذكر,مفرد
953,مُتَجَانِسٌ,فاعل,تَجَانَسَ,مذكر,مفرد
967,مُتَجَنِّسٌ,فاعل,تَجَنَّسَ,مذكر,مفرد
1286,مُجَانِسٌ,فاعل,جَانَسَ,مذكر,مفرد
4615,جَانِسٌ,فاعل,جَنَسَ,مذكر,مفرد
5963,مُجَنِّسٌ,فاعل,جَنَّسَ,مذكر,مفرد
1366,جَانٌّ,فاعل,جَنَّ,مذكر,مفرد
1367,جِنََّانٌ,فاعل,,,جمع
5214,مُتَجَنِّنٌ,فاعل,تَجَنَّنَ,مذكر,مفرد
5964,مُجَنِّنٌ,فاعل,جَنَّنَ,مذكر,مفرد
1373,جَانِي,فاعل,جَنَى,مذكر,مفرد
1374,جُنَاةٌ,فاعل,,,جمع
1375,جَوَانِي,فاعل,,,جمع
1287,مُجَاهِدٌ,فاعل,جَاهَدَ,مذكر,مفرد
1376,جَاهِدٌ,فاعل,جَهَدَ,مذكر,مفرد
1377,جَوَاهِدٌ,فاعل,,,جمع
1378,جُهََّادٌ,فاعل,,,جمع
1379,جَهَلَةٌ,فاعل,,,جمع
5945,مُجْتَهِدٌ,فاعل,اِجْتَهَدَ,مذكر,مفرد
5965,مُجْهِدٌ,فاعل,أَجْهَدَ,مذكر,مفرد
4616,جَاهِرٌ,فاعل,جَهَرَ,مذكر,مفرد
5196,مُتَجَاهِرٌ,فاعل,تَجَاهَرَ,مذكر,مفرد
5935,مُجَاهِرٌ,فاعل,جَاهَرَ,مذكر,مفرد
1380,جَاهِزٌ,فاعل,جَهَزَ,مذكر,مفرد
1381,جَوَاهِزٌ,فاعل,,,جمع
1382,جُهََّازٌ,فاعل,,,جمع
1383,جَهَزَةٌ,فاعل,,,جمع
1384,مُجَهِّزٌ,فاعل,جَهَّزَ,مذكر,مفرد
5215,مُتَجَهِّزٌ,فاعل,تَجَهَّزَ,مذكر,مفرد
247,مُجْهِضٌ,فاعل,أَجْهَضَ,مذكر,مفرد
248,مَجَاهِضُ,فاعل,,,جمع
1385,جَاهِلٌ,فاعل,جَهَلَ,مذكر,مفرد
1386,جَوَاهِلٌ,فاعل,,,جمع
1387,جُهََّالٌ,فاعل,,,جمع
1388,جُهَلَاءُ,فاعل,,,جمع
5197,مُتَجَاهِلٌ,فاعل,تَجَاهَلَ,مذكر,مفرد
5966,مُجَهِّلٌ,فاعل,جَهَّلَ,مذكر,مفرد
968,مُتَجَهِّمٌ,فاعل,تَجَهَّمَ,مذكر,مفرد
235,مُجِيبٌ,فاعل,أَجَابَ,مذكر,مفرد
360,مُسْتَجْوِبٌ,فاعل,اِسْتَجْوَبَ,مذكر,مفرد
5198,مُتَجَاوِبٌ,فاعل,تَجَاوَبَ,مذكر,مفرد
5936,مُجَاوِبٌ,فاعل,جَاوَبَ,مذكر,مفرد
1272,جَائِحٌ,فاعل,جَاحَ,مذكر,مفرد
1273,جَوَائِحٌ,فاعل,,,جمع
236,مُجِيدٌ,فاعل,أَجَادَ,مذكر,مفرد
4483,مُجَوِّدٌ,فاعل,جَوَّدَ,مذكر,مفرد
237,مُجِيرٌ,فاعل,أَجَارَ,مذكر,مفرد
358,مُسْتَجِيرٌ,فاعل,اِسْتَجَارَ,مذكر,مفرد
954,مُتَجَاوِرٌ,فاعل,تَجَاوَرَ,مذكر,مفرد
1275,جَائِرٌ,فاعل,جَارَ,مذكر,مفرد
1276,جَوَائِرٌ,فاعل,,,جمع
1288,مُجَاوِرٌ,فاعل,جَاوَرَ,مذكر,مفرد
1289,جَوَاثِي,فاعل,,,جمع
238,مُجِيزٌ,فاعل,أَجَازَ,مذكر,مفرد
955,مُتَجَاوِزٌ,فاعل,تَجَاوَزَ,مذكر,مفرد
1277,جَائِزٌ,فاعل,جَازَ,مذكر,مفرد
1278,جَوَائِزٌ,فاعل,,,جمع
5937,مُجَاوِزٌ,فاعل,جَاوَزَ,مذكر,مفرد
5967,مُجَوِّزٌ,فاعل,جَوَّزَ,مذكر,مفرد
1280,جَائِعٌ,فاعل,جَاعَ,مذكر,مفرد
1281,جِيَاعٌ,فاعل,,,جمع
1282,جُوَّعٌ,فاعل,,,جمع
1283,جَوَائِعٌ,فاعل,,,جمع
5216,مُتَجَوِّعٌ,فاعل,تَجَوَّعَ,مذكر,مفرد
