#رقم,مشكول,صنف,أصل,جنس,عدد
1587,بَراءٌ,مصدر,بَرِئَ,مذكر,مفرد
1588,تَبْسِيطٌ,مصدر,بَسَّطَ,مذكر,مفرد
1589,بَسْطٌ,مصدر,بَسَطَ,مذكر,مفرد
1590,بَساطَةٌ,مصدر,بَسُطَ,مؤنث,مفرد
1591,بَشاشَةٌ,مصدر,بَشَّ,مؤنث,مفرد
1592,بَشٌّ,مصدر,بَشَّ,مذكر,مفرد
1593,تَبْشِيرٌ,مصدر,بَشَّرَ,مذكر,مفرد
1594,بِشْرٌ,مصدر,بَشَرَ,مذكر,مفرد
1595,بَشارَةٌ,مصدر,بَشُرَ,مؤنث,مفرد
1596,بِشارَةٌ,مصدر,بَشُرَ,مؤنث,مفرد
1597,بَشاعَةٌ,مصدر,بَشِعَ,مؤنث,مفرد
1598,بَصيصٌ,مصدر,بَصَّ,مذكر,مفرد
1599,بَصَرٌ,مصدر,بَصُرَ,,مفرد
1600,أَبْصارٌ,مصدر,بَصُرَ,,مفرد
1601,بَضٌّ,مصدر,بَضَّ,مذكر,مفرد
1602,بَضَّةٌ,مصدر,بَضَّ,مؤنث,مفرد
1603,بَطْشٌ,مصدر,بَطَشَ,مذكر,مفرد
1604,بُطْلٌ,مصدر,بَطَلَ,مذكر,مفرد
1605,بُطولَةٌ,مصدر,بَطَلَ,مؤنث,مفرد
1606,بِطالَةٌ,مصدر,بَطَلَ,,مفرد
1607,بُطْءٌ,مصدر,بَطُؤَ,مذكر,مفرد
1608,بَغْتَةٌ,مصدر,بَغَتَ,مؤنث,مفرد
1609,بُغْضٌ,مصدر,بَغَضَ,مذكر,مفرد
1610,بِغاءٌ,مصدر,بَغَى,مذكر,مفرد
1611,بَلْبَلَةٌ,مصدر,بَلْبَلَ,مؤنث,مفرد
1612,بَغْيٌ,مصدر,بَغَى,مذكر,مفرد
1613,بُغْيَةٌ,مصدر,بَغَى,مؤنث,مفرد
1614,بَقْبَقَةُ,مصدر,بَقْبَقَ,مؤنث,مفرد
1615,بَقاءٌ,مصدر,بَقِيَ,مذكر,مفرد
1616,تَبْكِيتٌ,مصدر,بَكَّتَ,مذكر,مفرد
1617,بَكَمٌ,مصدر,بكِمَ,مذكر,مفرد
1618,بُكاءٌ,مصدر,بَكَى,مذكر,مفرد
1619,بَلَّةٌ,مصدر,بَلَّ,مؤنث,مفرد
1620,بَلاءٌ,مصدر,بَلاَ,مذكر,مفرد
1621,بُنْيانٌ,مصدر,بَنَى,مذكر,مفرد
1622,تَبْلِيطٌ,مصدر,بَلَّطَ,مذكر,مفرد
1623,تَبْلِيغٌ,مصدر,بَلَّغَ,مذكر,مفرد
1624,بُلُوغٌ,مصدر,بَلَغَ,مذكر,مفرد
1625,بَلاغَةٌ,مصدر,بَلُغَ,مؤنث,مفرد
1626,بَلاهَةٌ,مصدر,بَلَهَ,مؤنث,مفرد
1627,بَلْوَرَةٌ,مصدر,بَلْوَرَ,مؤنث,مفرد
1628,بِنَاءٌ,مصدر,بَنَى,مذكر,مفرد
1629,أبْنيَةٌ,مصدر,بَنَى,مؤنث,جمع
1630,بِنَايَةٌ,مصدر,بَنَى,مؤنث,مفرد
1631,تَوْبَةٌ,مصدر,تَابَ,مؤنث,مفرد
1632,بُهْتَانٌ,مصدر,بَهَتَ,مذكر,مفرد
1633,بَهْجَةٌ,مصدر,بَهَجَ,مؤنث,مفرد
1634,بَهْدَلَةٌ,مصدر,بَهْدَلَ,مؤنث,مفرد
1635,بَهْرَجَةٌ,مصدر,بَهْرَجَ,مؤنث,مفرد
1636,بَهَاءٌ,مصدر,بَهَى,,مفرد
1637,تَبْوِيبٌ,مصدر,بَوَّبَ,مذكر,مفرد
1638,بُؤْسٌ,مصدر,بَئِسَ,مذكر,مفرد
1639,بَأسٌ,مصدر,بَئِسِ,مذكر,مفرد
1640,مُتَاءمَةٌ,مصدر,تَاءمَ,مؤنث,مفرد
1641,تَأَجُّلٌ,مصدر,تَأَجَّلَ,مذكر,مفرد
1642,تَأَبُّدٌ,مصدر,تَأَبَّدَ,مذكر,مفرد
1643,تَأَبُّطٌ,مصدر,تَأَبَّطَ,مذكر,مفرد
1644,تِبَاعٌ,مصدر,تَابَعَ,مذكر,مفرد
1645,مُتَابَعَةٌ,مصدر,تَابَعَ,مؤنث,مفرد
1646,تَأَتِّي,مصدر,تَأَتَّى,مذكر,مفرد
1647,تَأثُّثٌ,مصدر,تَأَثَّثَ,مذكر,مفرد
1648,تَأَثُّرٌ,مصدر,تَأَثَّرَ,مذكر,مفرد
1649,تَأَجُّجٌ,مصدر,تَأَجَّجَ,مذكر,مفرد
1650,مُتَاجَرَةٌ,مصدر,تَاجَرَ,مؤنث,مفرد
1651,تَأَسُّفٌ,مصدر,تَأَسَّفَ,مذكر,مفرد
1652,تَأَخُّرٌ,مصدر,تَأَخَّرَ,مذكر,مفرد
1653,مُتَاخَمَةٌ,مصدر,تَاخَمَ,مؤنث,مفرد
1654,تَآخي,مصدر,تَآخَى,مذكر,مفرد
1655,تَأَخِّي,مصدر,تَأَخَّى,مذكر,مفرد
1656,تَأَدُّبٌ,مصدر,تَأَدَّبَ,مذكر,مفرد
1657,تَأَرْجُحٌ,مصدر,تَأَرْجَحَ,مذكر,مفرد
1658,تَآزُرٌ,مصدر,تَآزُرٌ,مذكر,مفرد
1659,تَأَزُّمٌ,مصدر,تَأَزَّمَ,مذكر,مفرد
1660,تَأَسُّدٌ,مصدر,تَأَسَّدَ,مذكر,مفرد
1661,تَأَمُّلٌ,مصدر,تَأَمَّلَ,مذكر,مفرد
1662,تَأَسِّي,مصدر,تَأَسَّى,مذكر,مفرد
1663,تَأَفُّفٌ,مصدر,تَأَفَّفَ,مذكر,مفرد
1664,تَأَكُّدٌ,مصدر,تَأَكَّدَ,مذكر,مفرد
1665,تَأَلُّبٌ,مصدر,تَأَلَّبَ,مذكر,مفرد
1666,تَآلُفٌ,مصدر,تَآلَفَ,مذكر,مفرد
1667,تَأَلُّفٌ,مصدر,تَأَلَّفَ,مذكر,مفرد
1668,تَأَلُّقٌ,مصدر,تَأَلَّقَ,مذكر,مفرد
1669,تَأَلُّمٌ,مصدر,تَأَلَّمَ,مذكر,مفرد
1670,تَآمُرٌ,مصدر,تَآمَرَ,مذكر,مفرد
1671,,,,,مفرد
1672,تَأَنُّثٌ,مصدر,تَأَنَّثَ,مذكر,مفرد
1673,تَآنُسٌ,مصدر,تَآنَسَ,مذكر,مفرد
1674,تَأَنَّقَ,مصدر,تَأَنُّقٌ,مذكر,مفرد
1675,تَأَنِّي,مصدر,تَأَنَّى,مذكر,مفرد
1676,تِيهٌ,مصدر,تَاهَ,مذكر,مفرد
1677,أَتْياهٌ,مصدر,تَاهَ,مؤنث,جمع
1678,أَتاوِيهُ,مصدر,تَاهَ,مؤنث,جمع
1679,تَوْهٌ,مصدر,تاهَ,مذكر,مفرد
1680,أَتْواهٌ,مصدر,تاهَ,مؤنث,جمع
1681,تَبَارُزٌ,مصدر,تَبَارَزَ,مذكر,مفرد
1682,تَيَهانٌ,مصدر,تاهَ,مذكر,مفرد
1683,تَأَهُّبٌ,مصدر,تَأَهَّبَ,مذكر,مفرد
1684,تَأَهُّلٌ,مصدر,تَأَهَّلَ,مذكر,مفرد
1685,تَأَوُّهٌ,مصدر,تَأَوَّهَ,مذكر,مفرد
1686,تَأَيُّدٌ,مصدر,تَأَيَّدَ,مذكر,مفرد
1687,تَبٌّ,مصدر,تَبَّ,مذكر,مفرد
1688,تَبَاجُحٌ,مصدر,تَبَاجَحَ,مذكر,مفرد
1689,تَبَاحُثٌ,مصدر,تَبَاحَثَ,مذكر,مفرد
1690,تَبَادُلٌ,مصدر,تَبَادَلَ,مذكر,مفرد
1691,تَبَارُكٌ,مصدر,تَبَارَكَ,مذكر,مفرد
1692,تَبَارِي,مصدر,تَبَارَى,مذكر,مفرد
1693,تَبَاطُؤٌ,مصدر,تَبَاطَأَ,مذكر,مفرد
1694,تَبَاعَدَ,مصدر,تَبَاعُدٌ,مذكر,مفرد
1695,تَبَاغُضٌ,مصدر,تَبَاغَضَ,مذكر,مفرد
1696,تَبَاكي,مصدر,تَبَاكَى,مذكر,مفرد
1697,تَبَاهِي,مصدر,تَبَاهَى,مذكر,مفرد
1698,تَبَايُنٌ,مصدر,تَبَايَنَ,مذكر,مفرد
1699,تَبَجُّحٌ,مصدر,تَبَجَّحَ,مذكر,مفرد
1700,تَبَحُّرٌ,مصدر,تَبَحَّرَ,مذكر,مفرد
1701,تَبَخْتُرٌ,مصدر,تَبَخْتَرَ,مذكر,مفرد
1702,تَبَخُّرٌ,مصدر,تَبَخَّرَ,مذكر,مفرد
1703,تَبَدُّدٌ,مصدر,تَبَدَّدَ,مذكر,مفرد
1704,تَبَدُّلٌ,مصدر,تَبَدَّلَ,مذكر,مفرد
1705,تَبَدِي,مصدر,تَبَدَّى,مذكر,مفرد
1706,تَبَرُّؤٌ,مصدر,تَبَرَّأَ,مذكر,مفرد
1707,تَبَرُّجٌ,مصدر,تَبَرَّجَ,مذكر,مفرد
1708,تَبَرُّدٌ,مصدر,تَبَرَّدَ,مذكر,مفرد
1709,تَبَرُّعٌ,مصدر,تَبَرَّعَ,مذكر,مفرد
1710,تَبَرُّكٌ,مصدر,تَبَرَّكَ,مذكر,مفرد
1711,تَبَلُّهٌ,مصدر,تَبَلَّهَ,مذكر,مفرد
1712,تَبَرُّمٌ,مصدر,تَبَرَّمَ,مذكر,مفرد
1713,تَبَسُّطٌ,مصدر,تَبَسَّطَ,مذكر,مفرد
1714,تَبَسُّمٌ,مصدر,تَبَسَّمَ,مذكر,مفرد
1715,تَبَصُّرٌ,مصدر,تَبَصَّرَ,مذكر,مفرد
1716,تَبَلُّجٌ,مصدر,تَبَلَّجَ,مذكر,مفرد
1717,تَبَلُّدٌ,مصدر,تَبَلَّدَ,مذكر,مفرد
1718,تَبَلُّعٌ,مصدر,تَبَلَّعَ,مذكر,مفرد
1719,تَبَلُّغٌ,مصدر,تَبَلَّغَ,مذكر,مفرد
1720,تَبَلُّلٌ,مصدر,تَبَلَّلَ,مذكر,مفرد
1721,تَتَبُّعٌ,مصدر,تَتَبَّعَ,مذكر,مفرد
1722,تَبَلْوُرٌ,مصدر,تَبَلْوَرَ,مذكر,مفرد
1723,تَبَني,مصدر,تَبَنَّى,مذكر,مفرد
1724,تَبَهُّجٌ,مصدر,تَبَهَّجَ,مذكر,مفرد
1725,تَبَهُّرٌ,مصدر,تَبَهَّرَ,مذكر,مفرد
1726,تَبَهْرُجٌ,مصدر,تَبَهْرَجَ,مذكر,مفرد
1727,تَبَيُّضٌ,مصدر,تَبَيَّضَ,مذكر,مفرد
1728,تَبَيُّنٌ,مصدر,تَبَيَّنَ,مذكر,مفرد
1729,تَتَابُعٌ,مصدر,تَتَابَعَ,مذكر,مفرد
1730,تَتالِي,مصدر,تَتَالَى,مذكر,مفرد
1731,تَجَاذُبٌ,مصدر,تَجَاذَبَ,مذكر,مفرد
1732,تَتَرُّبٌ,مصدر,تَتَرَّبَ,مذكر,مفرد
1733,تَتَوُّجٌ,مصدر,تَتَوَّجَ,مذكر,مفرد
1734,تَتَوُّقٌ,مصدر,تَتَوَّقَ,مذكر,مفرد
1735,تَثَاؤُبٌ,مصدر,تَثَاءبَ,مذكر,مفرد
1736,تَثَاقُلٌ,مصدر,تَثَاقَلَ,مذكر,مفرد
1737,تَثَبُّتٌ,مصدر,تَثَبَّتَ,مذكر,مفرد
1738,تَثَلُّمٌ,مصدر,تَثَلَّمَ,مذكر,مفرد
1739,تَثَنِّي,مصدر,تَثَنِّي,مذكر,مفرد
1740,تَجَادُلٌ,مصدر,تَجَادَلَ,مذكر,مفرد
1741,تَجَبُّرٌ,مصدر,تَجَبَّرَ,مذكر,مفرد
1742,تَجَاسُرٌ,مصدر,تَجَاسَرَ,مذكر,مفرد
1743,تَجَافِي,مصدر,تَجَافِي,مذكر,مفرد
1744,تَجَالُسٌ,مصدر,تَجَالَسَ,مذكر,مفرد
1745,تَجَانُبٌ,مصدر,تَجَانَبَ,مذكر,مفرد
1746,تجَانُسٌ,مصدر,تَجَانَسَ,مذكر,مفرد
1747,تَجَاهُرٌ,مصدر,تَجَاهَرَ,مذكر,مفرد
1748,تَجَاهُلٌ,مصدر,تَجَاهَلَ,مذكر,مفرد
1749,تَجَاوُبٌ,مصدر,تَجَاوَبَ,مذكر,مفرد
1750,تَجَاوُزٌ,مصدر,تَجَاوَزَ,مذكر,مفرد
1751,تَجَشُّمٌ,مصدر,تَجَشَّمَ,مذكر,مفرد
1752,تَجَدُّدٌ,مصدر,تَجَدَّدَ,مذكر,مفرد
1753,تَجَذُّفٌ,مصدر,تَجَذَّفَ,مذكر,مفرد
1754,تِجَارَةٌ,مصدر,تَجَرَ,مؤنث,مفرد
1755,تَجَرُّدٌ,مصدر,تَجَرَّدَ,مذكر,مفرد
1756,تَجَرُّعٌ,مصدر,تَجَرَّعَ,مذكر,مفرد
1757,تَجَزُّؤٌ,مصدر,تَجَزَّأَ,مذكر,مفرد
1758,تَجَسُّدٌ,مصدر,تَجَسَّدَ,مذكر,مفرد
1759,تَجَسُّسٌ,مصدر,تَجَسَّسَ,مذكر,مفرد
1760,تَجَسُّمٌ,مصدر,تَجَسَّمَ,مذكر,مفرد
1761,تَجَنُّنٌ,مصدر,تَجَنَّنَ,مذكر,مفرد
1762,تَجَعُّدٌ,مصدر,تَجَعَّدَ,مذكر,مفرد
1763,تَجَلُّدٌ,مصدر,تَجَلَّدَ,مذكر,مفرد
1764,تَجَلُّلٌ,مصدر,تَجَلَّلَ,مذكر,مفرد
1765,تَجَلِّي,مصدر,تَجَلَّى,مذكر,مفرد
1766,تَجَمُّعٌ,مصدر,تَجَمَّعَ,مذكر,مفرد
1767,تَجَمُّلٌ,مصدر,تَجَمَّلَ,مذكر,مفرد
1768,تَجَمْهُرٌ,مصدر,تَجَمْهَرَ,مذكر,مفرد
1769,تَجَنُّبٌ,مصدر,تَجَنَّبَ,مذكر,مفرد
1770,تَجَنُّدٌ,مصدر,تَجَنَّدَ,مذكر,مفرد
1771,تَحَاثٌّ,مصدر,تَحَاثَّ,مذكر,مفرد
1772,تَجَنِّي,مصدر,تَجَنَّى,مذكر,مفرد
1773,تَجَهُّزٌ,مصدر,تَجَهَّزَ,مذكر,مفرد
1774,تَجَهُّمٌ,مصدر,تَجَهَّمَ,مذكر,مفرد
1775,تَجَوُّدٌ,مصدر,تَجَوَّدَ,مذكر,مفرد
1776,تَجَوُّزٌ,مصدر,تَجَوَّزَ,مذكر,مفرد
1777,تَجَوُّعٌ,مصدر,تَجَوَّعَ,مذكر,مفرد
1778,تَجَوُّلٌ,مصدر,تَجَوَّلَ,مذكر,مفرد
1779,تَحَابٌّ,مصدر,تَحَابَّ,مذكر,مفرد
1780,تَحَاتٌّ,مصدر,تَحَاتَّ,مذكر,مفرد
1781,تَحَاقُدٌ,مصدر,تَحَاقَدَ,مذكر,مفرد
1782,تَحَاجٌّ,مصدر,تَحَاجَّ,مذكر,مفرد
1783,تَحَاجي,مصدر,تَحَاجَى,مذكر,مفرد
1784,تَحَادُثٌ,مصدر,تَحَادَثَ,مذكر,مفرد
1785,تَحَاذِي,مصدر,تَحَاذَى,مذكر,مفرد
1786,تَحَارُبٌ,مصدر,تَحَارَبَ,مذكر,مفرد
1787,تَحَاسُبٌ,مصدر,تَحَاسَبَ,مذكر,مفرد
1788,تَحَاسُدٌ,مصدر,تَحَاسَدَ,مذكر,مفرد
1789,تَحَاشُدٌ,مصدر,تَحَاشَدَ,مذكر,مفرد
1790,تَحَاشِي,مصدر,تَحَاشَى,مذكر,مفرد
1791,تَحَاكٌّ,مصدر,تَحَاكَّ,مذكر,مفرد
1792,تَحَاكُمٌ,مصدر,تَحَاكَمَ,مذكر,مفرد
1793,تَحَالُفٌ,مصدر,تَحَالَفَ,مذكر,مفرد
1794,تَحَامُلٌ,مصدر,تَحَامَلَ,مذكر,مفرد
1795,تَحَامِي,مصدر,تَحَامَى,مذكر,مفرد
1796,تَحَاوُرٌ,مصدر,تَحَاوَرَ,مذكر,مفرد
1797,تَحَبُّبٌ,مصدر,تَحَبَّبَ,مذكر,مفرد
1798,تَحَبُّرٌ,مصدر,تَحَبَّرَ,مذكر,مفرد
1799,تَحَتُّمٌ,مصدر,تَحَتَّمَ,مذكر,مفرد
1800,تَحَجُّرٌ,مصدر,تَحَجَّرَ,مذكر,مفرد
1801,تَحَدُّبٌ,مصدر,تَحَدَّبَ,مذكر,مفرد
1802,تَحَدُّثٌ,مصدر,تَحَدَّثَ,مذكر,مفرد
1803,تَحَدُّرٌ,مصدر,تَحَدَّرَ,مذكر,مفرد
1804,تَحَدِّي,مصدر,تَحَدَّى,مذكر,مفرد
1805,تَحَذُّقٌ,مصدر,تَحَذَّقَ,مذكر,مفرد
1806,تَحَذْلُقٌ,مصدر,تَحَذْلَقَ,مذكر,مفرد
1807,تَحَرُّجٌ,مصدر,تَحَرَّجَ,مذكر,مفرد
1808,تَحَرُّرٌ,مصدر,تَحَرَّرَ,مذكر,مفرد
1809,تَحَرُّزٌ,مصدر,تَحَرَّزَ,مذكر,مفرد
1810,تَحَرُّشٌ,مصدر,تَحَرَّشَ,مذكر,مفرد
1811,تَحَصُّلٌ,مصدر,تَحَصَّلَ,مذكر,مفرد
1812,تَحَرُّقٌ,مصدر,تَحَرَّقَ,مذكر,مفرد
1813,تَحَرُّكٌ,مصدر,تَحَرَّكَ,مذكر,مفرد
1814,تَحَرِّي,مصدر,تَحَرَّى,مذكر,مفرد
1815,تَحَزُّمٌ,مصدر,تَحَزَّمَ,مذكر,مفرد
1816,تَحَسُّرٌ,مصدر,تَحَسَّرَ,مذكر,مفرد
1817,تَحَسُّسٌ,مصدر,تَحَسَّسَ,مذكر,مفرد
1818,تَحَسُّنٌ,مصدر,تَحَسَّنَ,مذكر,مفرد
1819,تَحَسِّي,مصدر,تَحَسَّى,مذكر,مفرد
1820,تَحَشُّدٌ,مصدر,تَحَشَّدَ,مذكر,مفرد
1821,تَحَلُّقٌ,مصدر,تَحَلَّقَ,مذكر,مفرد
1822,تَحَصُّنٌ,مصدر,تَحَصَّنَ,مذكر,مفرد
1823,تَحَضُّرٌ,مصدر,تَحَضَّرَ,مذكر,مفرد
1824,تَحَطُّمٌ,مصدر,تَحَطَّمَ,مذكر,مفرد
1825,تَحَفُّزٌ,مصدر,تَحَفَّزَ,مذكر,مفرد
1826,تَحَفُّظٌ,مصدر,تَحَفَّظَ,مذكر,مفرد
1827,تَحَقُّقٌ,مصدر,تَحَقَّقَ,مذكر,مفرد
1828,تَحَكُّمٌ,مصدر,تَحَكَّمَ,مذكر,مفرد
1829,تَحَلُّبٌ,مصدر,تَحَلَّبَ,مذكر,مفرد
1830,تَحَلْحُلٌ,مصدر,تَحَلْحَلَ,مذكر,مفرد
1831,تَحَيُّزٌ,مصدر,تَحَيَّزَ,مذكر,مفرد
1832,تَحَلُّلٌ,مصدر,تَحَلَّلَ,مذكر,مفرد
1833,تَحَلِّي,مصدر,تَحَلَّى,مذكر,مفرد
1834,تَحَمُّسٌ,مصدر,تَحَمَّسَ,مذكر,مفرد
1835,تَحَمُّلٌ,مصدر,تَحَمَّلَ,مذكر,مفرد
1836,تَحَمُّمٌ,مصدر,تَحَمَّمَ,مذكر,مفرد
1837,تَحَنِّي,مصدر,تَحَنَّى,مذكر,مفرد
1838,تَحَوُّزٌ,مصدر,تَحَوَّزَ,مذكر,مفرد
1839,تَحَوُّلٌ,مصدر,تَحَوَّلَ,مذكر,مفرد
1840,تَحَيُّرٌ,مصدر,تَحَيَّرَ,مذكر,مفرد
1841,تَخَالُطٌ,مصدر,تَخَالَطَ,مذكر,مفرد
1842,تَحَيُّنٌ,مصدر,تَحَيَّنَ,مذكر,مفرد
1843,تَخَابُثٌ,مصدر,تَخَابَثَ,مذكر,مفرد
1844,تَخَابُرٌ,مصدر,تَخَابَرَ,مذكر,مفرد
1845,تَخَاتُلٌ,مصدر,تَخَاتَلَ,مذكر,مفرد
1846,تَخَادُعٌ,مصدر,تَخَادَعَ,مذكر,مفرد
1847,تَخَاصُمٌ,مصدر,تَخَاصَمَ,مذكر,مفرد
1848,تَخَاطُبٌ,مصدر,تَخَاطَبَ,مذكر,مفرد
1849,تَخَاطُرٌ,مصدر,تَخَاطَرَ,مذكر,مفرد
1850,تَخَالُصٌ,مصدر,تَخَالَصَ,مذكر,مفرد
1851,تَخَضُّبٌ,مصدر,تَخَضَّبَ,مذكر,مفرد
1852,تَخَالُفٌ,مصدر,تَخَالَفَ,مذكر,مفرد
1853,تَخَايُلٌ,مصدر,تَخَايَلَ,مذكر,مفرد
1854,تَخَبُّؤٌ,مصدر,تَخَبَّأَ,مذكر,مفرد
1855,تَخَبُّطٌ,مصدر,تَخَبَّطَ,مذكر,مفرد
1856,تَخَثُّرٌ,مصدر,تَخَثَّرَ,مذكر,مفرد
1857,تَخَرُّجٌ,مصدر,تَخَرَّجَ,مذكر,مفرد
1858,تَخَرُّمٌ,مصدر,تَخَرَّمَ,مذكر,مفرد
1859,تَخَشُّعٌ,مصدر,تَخَشَّعَ,مذكر,مفرد
1860,تَخَشُّنٌ,مصدر,تَخَشَّنَ,مذكر,مفرد
1861,تَخَمٌ,مصدر,تَخِمَ,مذكر,مفرد
1862,تَخَطُّفٌ,مصدر,تَخَطَّفَ,مذكر,مفرد
1863,تَخَطِّي,مصدر,تَخَطَّى,مذكر,مفرد
1864,تَخَفِّي,مصدر,تَخَفَّى,مذكر,مفرد
1865,تَخَلْخُلٌ,مصدر,تَخَلْخَلَ,مذكر,مفرد
1866,تَخَلُّصٌ,مصدر,تَخَلَّصَ,مذكر,مفرد
1867,تَخَلُّفٌ,مصدر,تَخَلَّفَ,مذكر,مفرد
1868,تَخَلُّقٌ,مصدر,تَخَلَّقَ,مذكر,مفرد
1869,تَخَلُّلٌ,مصدر,تَخَلَّلَ,مذكر,مفرد
1870,تَخَلِّي,مصدر,تَخَلَّى,مذكر,مفرد
1871,تَدَاعي,مصدر,تَدَاعَى,مذكر,مفرد
1872,تَخَمُّرٌ,مصدر,تَخَمَّرَ,مذكر,مفرد
1873,تَخَنُّثٌ,مصدر,تَخَنَّثَ,مذكر,مفرد
1874,تَخَوُّفٌ,مصدر,تَخَوَّفَ,مذكر,مفرد
1875,تَخَيُّرٌ,مصدر,تَخَيَّرَ,مذكر,مفرد
1876,تَخَيُّلٌ,مصدر,تَخَيَّلَ,مذكر,مفرد
1877,تَدَاخُلٌ,مصدر,تَدَاخَلَ,مذكر,مفرد
1878,تَدَارُسٌ,مصدر,تَدَارَسَ,مذكر,مفرد
1879,تَدَارُكٌ,مصدر,تَدَارَكَ,مذكر,مفرد
1880,تَدَاعُبٌ,مصدر,تَدَاعَبَ,مذكر,مفرد
1881,تَدَخُّلٌ,مصدر,تَدَخَّلَ,مذكر,مفرد
1882,تَدَافُعٌ,مصدر,تَدَافَعَ,مذكر,مفرد
1883,تَدَانِي,مصدر,تَدَانَى,مذكر,مفرد
1884,تَدَاوُلٌ,مصدر,تَدَاوَلَ,مذكر,مفرد
1885,تَدَاوِي,مصدر,تَدَاوَى,مذكر,مفرد
1886,تَدَايُنٌ,مصدر,تَدَايَنَ,مذكر,مفرد
1887,تَدَبُّرٌ,مصدر,تَدَبَّرَ,مذكر,مفرد
1888,تَدَثُّرٌ,مصدر,تَدَثَّرَ,مذكر,مفرد
1889,تَدَجُّجٌ,مصدر,تَدَجَّجَ,مذكر,مفرد
1890,تَدَحْرُجٌ,مصدر,تَدَحْرَجَ,مذكر,مفرد
1891,تَدَخُّنٌ,مصدر,تَدَخَّنَ,مذكر,مفرد
1892,تَدَرُّبٌ,مصدر,تَدَرَّبَ,مذكر,مفرد
1893,تَدَرُّجٌ,مصدر,تَدَرَّجَ,مذكر,مفرد
1894,تَدَرُّعٌ,مصدر,تَدَرَّعَ,مذكر,مفرد
1895,تَدَسُّسٌ,مصدر,تَدَسَّسَ,مذكر,مفرد
1896,تَدَفُّؤٌ,مصدر,تَدَفَّأَ,مذكر,مفرد
1897,تَدَفُّقٌ,مصدر,تَدَفَّقَ,مذكر,مفرد
